action,id,old_charter_id,new_charter_id,amount,payment_date,payment_method,source
unmatched_review_only,24685,,,205.00,2025-06-12,unknown,fix_script
unmatched_review_only,24731,,,385.88,2025-06-12,unknown,fix_script
unmatched_review_only,24801,,,852.27,2025-06-12,unknown,fix_script
unmatched_review_only,24985,,,210.00,2025-06-12,unknown,fix_script
unmatched_review_only,25035,,,200.00,2025-06-12,unknown,fix_script
unmatched_review_only,25358,,,15.75,2025-06-12,unknown,fix_script
unmatched_review_only,24315,,,82.50,2025-06-13,unknown,fix_script
unmatched_review_only,24318,,,453.86,2025-06-13,unknown,fix_script
unmatched_review_only,24580,,,943.64,2025-06-13,unknown,fix_script
unmatched_review_only,24856,,,75.00,2025-06-13,unknown,fix_script
unmatched_review_only,24963,,,500.00,2025-06-13,unknown,fix_script
unmatched_review_only,25304,,,126.00,2025-06-13,unknown,fix_script
unmatched_review_only,24525,,,175.00,2025-06-15,unknown,fix_script
unmatched_review_only,25231,,,75.00,2025-06-15,unknown,fix_script
unmatched_review_only,24246,,,880.50,2025-06-16,unknown,fix_script
unmatched_review_only,24257,,,42.00,2025-06-16,unknown,fix_script
unmatched_review_only,24333,,,75.00,2025-06-16,unknown,fix_script
unmatched_review_only,24361,,,175.00,2025-06-16,unknown,fix_script
unmatched_review_only,24379,,,120.00,2025-06-16,unknown,fix_script
unmatched_review_only,24453,,,500.00,2025-06-16,unknown,fix_script
unmatched_review_only,24534,,,102.91,2025-06-16,unknown,fix_script
unmatched_review_only,24794,,,386.24,2025-06-16,unknown,fix_script
unmatched_review_only,24858,,,231.53,2025-06-16,unknown,fix_script
unmatched_review_only,24969,,,175.00,2025-06-16,unknown,fix_script
unmatched_review_only,25178,,,228.90,2025-06-16,unknown,fix_script
unmatched_review_only,24242,,,280.00,2025-06-18,unknown,fix_script
unmatched_review_only,24401,,,250.00,2025-06-18,unknown,fix_script
unmatched_review_only,24449,,,448.88,2025-06-18,unknown,fix_script
unmatched_review_only,24586,,,425.17,2025-06-18,unknown,fix_script
unmatched_review_only,24629,,,195.00,2025-06-18,unknown,fix_script
unmatched_review_only,24783,,,250.00,2025-06-18,unknown,fix_script
unmatched_review_only,24849,,,6.80,2025-06-18,unknown,fix_script
unmatched_review_only,24877,,,344.44,2025-06-18,unknown,fix_script
unmatched_review_only,24900,,,522.75,2025-06-18,unknown,fix_script
unmatched_review_only,24943,,,289.40,2025-06-18,unknown,fix_script
unmatched_review_only,24989,,,132.00,2025-06-18,unknown,fix_script
unmatched_review_only,25251,,,131.25,2025-06-18,unknown,fix_script
unmatched_review_only,24314,,,373.00,2025-06-19,unknown,fix_script
unmatched_review_only,24940,,,500.00,2025-06-19,unknown,fix_script
unmatched_review_only,24924,,,500.00,2025-06-20,unknown,fix_script
unmatched_review_only,25129,,,826.40,2025-06-20,unknown,fix_script
unmatched_review_only,25278,,,250.00,2025-06-20,unknown,fix_script
unmatched_review_only,23940,,,550.00,2025-06-21,credit_card,charter_reconciliation_report
unmatched_review_only,24354,,,358.32,2025-06-23,unknown,fix_script
unmatched_review_only,24380,,,245.88,2025-06-23,unknown,fix_script
unmatched_review_only,24492,,,482.56,2025-06-23,unknown,fix_script
unmatched_review_only,24822,,,415.62,2025-06-23,unknown,fix_script
unmatched_review_only,25113,,,30.50,2025-06-23,unknown,fix_script
unmatched_review_only,25207,,,216.19,2025-06-23,unknown,fix_script
unmatched_review_only,24541,,,57.96,2025-06-24,unknown,fix_script
unmatched_review_only,24907,,,303.19,2025-06-24,unknown,fix_script
unmatched_review_only,25145,,,83.42,2025-06-24,unknown,fix_script
unmatched_review_only,24406,,,405.21,2025-06-25,unknown,fix_script
unmatched_review_only,24543,,,284.55,2025-06-25,unknown,fix_script
unmatched_review_only,25339,,,657.56,2025-06-25,unknown,fix_script
unmatched_review_only,24263,,,479.64,2025-06-27,unknown,fix_script
unmatched_review_only,24550,,,300.00,2025-06-27,unknown,fix_script
unmatched_review_only,25134,,,438.38,2025-06-27,unknown,fix_script
unmatched_review_only,25363,,,205.00,2025-06-27,unknown,fix_script
unmatched_review_only,24273,,,500.00,2025-06-30,unknown,fix_script
unmatched_review_only,24385,,,413.44,2025-06-30,unknown,fix_script
unmatched_review_only,24447,,,59.94,2025-06-30,unknown,fix_script
unmatched_review_only,24459,,,91.87,2025-06-30,unknown,fix_script
unmatched_review_only,25040,,,205.00,2025-06-30,unknown,fix_script
unmatched_review_only,25056,,,528.99,2025-06-30,unknown,fix_script
unmatched_review_only,25074,,,313.62,2025-06-30,unknown,fix_script
unmatched_review_only,25120,,,697.09,2025-06-30,unknown,fix_script
unmatched_review_only,25396,,,636.50,2025-06-30,unknown,fix_script
unmatched_review_only,24369,,,199.50,2025-07-02,unknown,fix_script
unmatched_review_only,24438,,,105.00,2025-07-02,unknown,fix_script
unmatched_review_only,24626,,,235.88,2025-07-02,unknown,fix_script
unmatched_review_only,25310,,,200.00,2025-07-02,unknown,fix_script
unmatched_review_only,24049,,,820.00,2025-07-03,credit_card,charter_reconciliation_report
unmatched_review_only,24327,,,234.94,2025-07-03,unknown,fix_script
unmatched_review_only,24463,,,173.88,2025-07-03,unknown,fix_script
unmatched_review_only,24560,,,175.00,2025-07-03,unknown,fix_script
unmatched_review_only,24749,,,175.00,2025-07-03,unknown,fix_script
unmatched_review_only,25017,,,631.50,2025-07-03,unknown,fix_script
unmatched_review_only,25382,,,175.00,2025-07-03,unknown,fix_script
unmatched_review_only,25407,,,175.00,2025-07-03,unknown,fix_script
unmatched_review_only,24266,,,325.08,2025-07-04,unknown,fix_script
unmatched_review_only,24278,,,66.15,2025-07-04,unknown,fix_script
unmatched_review_only,24295,,,157.50,2025-07-04,unknown,fix_script
unmatched_review_only,24310,,,258.75,2025-07-04,unknown,fix_script
unmatched_review_only,24357,,,337.75,2025-07-04,unknown,fix_script
unmatched_review_only,24420,,,175.00,2025-07-04,unknown,fix_script
unmatched_review_only,24443,,,108.78,2025-07-04,unknown,fix_script
unmatched_review_only,24450,,,560.00,2025-07-04,unknown,fix_script
unmatched_review_only,24494,,,525.00,2025-07-04,unknown,fix_script
unmatched_review_only,24499,,,360.00,2025-07-04,unknown,fix_script
unmatched_review_only,24508,,,750.00,2025-07-04,unknown,fix_script
unmatched_review_only,24636,,,788.06,2025-07-04,unknown,fix_script
unmatched_review_only,24732,,,379.50,2025-07-04,unknown,fix_script
unmatched_review_only,24893,,,175.00,2025-07-04,unknown,fix_script
unmatched_review_only,24939,,,330.75,2025-07-04,unknown,fix_script
unmatched_review_only,24959,,,-150.00,2025-07-04,unknown,fix_script
unmatched_review_only,24975,,,300.00,2025-07-04,unknown,fix_script
unmatched_review_only,24977,,,684.32,2025-07-04,unknown,fix_script
unmatched_review_only,25004,,,420.00,2025-07-04,unknown,fix_script
unmatched_review_only,25015,,,365.69,2025-07-04,unknown,fix_script
unmatched_review_only,25027,,,430.50,2025-07-04,unknown,fix_script
unmatched_review_only,25059,,,560.00,2025-07-04,unknown,fix_script
unmatched_review_only,25088,,,251.00,2025-07-04,unknown,fix_script
unmatched_review_only,25208,,,481.78,2025-07-04,unknown,fix_script
unmatched_review_only,25295,,,402.50,2025-07-04,unknown,fix_script
unmatched_review_only,25365,,,250.00,2025-07-04,unknown,fix_script
unmatched_review_only,24040,,,320.00,2025-07-05,credit_card,charter_reconciliation_report
unmatched_review_only,24807,,,367.05,2025-07-06,unknown,fix_script
unmatched_review_only,24914,,,231.00,2025-07-07,unknown,fix_script
unmatched_review_only,25132,,,315.00,2025-07-07,unknown,fix_script
unmatched_review_only,24524,,,338.25,2025-07-08,unknown,fix_script
unmatched_review_only,25019,,,301.87,2025-07-08,unknown,fix_script
unmatched_review_only,25173,,,200.00,2025-07-08,unknown,fix_script
unmatched_review_only,24803,,,117.00,2025-07-09,unknown,fix_script
unmatched_review_only,24903,,,166.32,2025-07-09,unknown,fix_script
unmatched_review_only,25166,,,282.80,2025-07-09,unknown,fix_script
unmatched_review_only,23890,,,1736.75,2025-07-10,credit_card,charter_reconciliation_report
unmatched_review_only,24078,,,93.00,2025-07-10,credit_card,charter_reconciliation_report
unmatched_review_only,24081,,,368.25,2025-07-10,credit_card,charter_reconciliation_report
unmatched_review_only,24089,,,530.25,2025-07-10,credit_card,charter_reconciliation_report
unmatched_review_only,24412,,,500.00,2025-07-10,unknown,fix_script
unmatched_review_only,24559,,,75.00,2025-07-10,unknown,fix_script
unmatched_review_only,24680,,,175.00,2025-07-10,unknown,fix_script
unmatched_review_only,24734,,,150.00,2025-07-10,unknown,fix_script
unmatched_review_only,25071,,,205.00,2025-07-10,unknown,fix_script
unmatched_review_only,25299,,,400.00,2025-07-10,unknown,fix_script
unmatched_review_only,25305,,,141.45,2025-07-10,unknown,fix_script
unmatched_review_only,25392,,,630.00,2025-07-10,unknown,fix_script
unmatched_review_only,25411,,,157.50,2025-07-10,unknown,fix_script
unmatched_review_only,24053,,,834.00,2025-07-11,credit_card,charter_reconciliation_report
unmatched_review_only,24055,,,1408.75,2025-07-11,credit_card,charter_reconciliation_report
unmatched_review_only,24057,,,479.70,2025-07-11,credit_card,charter_reconciliation_report
unmatched_review_only,24059,,,2919.00,2025-07-11,credit_card,charter_reconciliation_report
unmatched_review_only,24536,,,228.00,2025-07-11,unknown,fix_script
unmatched_review_only,24698,,,136.50,2025-07-11,unknown,fix_script
unmatched_review_only,24710,,,460.62,2025-07-11,unknown,fix_script
unmatched_review_only,24804,,,231.00,2025-07-11,unknown,fix_script
unmatched_review_only,24811,,,702.00,2025-07-11,unknown,fix_script
unmatched_review_only,24833,,,157.50,2025-07-11,unknown,fix_script
unmatched_review_only,24966,,,240.00,2025-07-11,unknown,fix_script
unmatched_review_only,25314,,,497.00,2025-07-11,unknown,fix_script
unmatched_review_only,24065,,,94.50,2025-07-13,credit_card,charter_reconciliation_report
unmatched_review_only,24076,,,336.00,2025-07-13,credit_card,charter_reconciliation_report
unmatched_review_only,24999,,,205.00,2025-07-13,unknown,fix_script
unmatched_review_only,25016,,,78.75,2025-07-13,unknown,fix_script
unmatched_review_only,24823,,,156.00,2025-07-14,unknown,fix_script
unmatched_review_only,24915,,,156.87,2025-07-14,unknown,fix_script
unmatched_review_only,25073,,,138.60,2025-07-14,unknown,fix_script
unmatched_review_only,24139,,,1659.87,2025-07-15,credit_card,charter_reconciliation_report
unmatched_review_only,24249,,,468.00,2025-07-15,unknown,fix_script
unmatched_review_only,24368,,,580.16,2025-07-15,unknown,fix_script
unmatched_review_only,24516,,,131.25,2025-07-15,unknown,fix_script
unmatched_review_only,24684,,,468.72,2025-07-15,unknown,fix_script
unmatched_review_only,24700,,,189.06,2025-07-15,unknown,fix_script
unmatched_review_only,25101,,,659.00,2025-07-15,unknown,fix_script
unmatched_review_only,24518,,,735.00,2025-07-16,unknown,fix_script
unmatched_review_only,24711,,,475.35,2025-07-16,unknown,fix_script
unmatched_review_only,25215,,,75.00,2025-07-16,unknown,fix_script
unmatched_review_only,25406,,,448.50,2025-07-16,unknown,fix_script
unmatched_review_only,24083,,,393.60,2025-07-17,credit_card,charter_reconciliation_report
unmatched_review_only,24119,,,500.00,2025-07-17,credit_card,charter_reconciliation_report
unmatched_review_only,24204,,,369.00,2025-07-17,credit_card,charter_reconciliation_report
unmatched_review_only,24390,,,210.00,2025-07-17,unknown,fix_script
unmatched_review_only,24572,,,374.90,2025-07-17,unknown,fix_script
unmatched_review_only,24832,,,250.00,2025-07-17,unknown,fix_script
unmatched_review_only,24863,,,250.00,2025-07-17,unknown,fix_script
unmatched_review_only,25201,,,95.76,2025-07-17,unknown,fix_script
unmatched_review_only,25227,,,205.00,2025-07-17,unknown,fix_script
unmatched_review_only,25345,,,250.00,2025-07-17,unknown,fix_script
unmatched_review_only,24109,,,256.00,2025-07-18,credit_card,charter_reconciliation_report
unmatched_review_only,24192,,,500.00,2025-07-18,credit_card,charter_reconciliation_report
unmatched_review_only,24356,,,250.00,2025-07-18,unknown,fix_script
unmatched_review_only,24489,,,145.00,2025-07-18,unknown,fix_script
unmatched_review_only,24579,,,57.50,2025-07-18,unknown,fix_script
unmatched_review_only,24742,,,175.00,2025-07-18,unknown,fix_script
unmatched_review_only,24793,,,250.00,2025-07-18,unknown,fix_script
unmatched_review_only,24876,,,250.00,2025-07-18,unknown,fix_script
unmatched_review_only,25387,,,300.00,2025-07-18,unknown,fix_script
unmatched_review_only,25373,,,93.96,2025-07-19,unknown,fix_script
unmatched_review_only,24115,,,781.50,2025-07-21,credit_card,charter_reconciliation_report
unmatched_review_only,24158,,,2493.25,2025-07-21,credit_card,charter_reconciliation_report
unmatched_review_only,24409,,,450.00,2025-07-21,unknown,fix_script
unmatched_review_only,25126,,,380.00,2025-07-21,unknown,fix_script
unmatched_review_only,25229,,,98.65,2025-07-21,unknown,fix_script
unmatched_review_only,25313,,,231.00,2025-07-21,unknown,fix_script
unmatched_review_only,24090,,,415.12,2025-07-22,credit_card,charter_reconciliation_report
unmatched_review_only,24124,,,853.00,2025-07-22,credit_card,charter_reconciliation_report
unmatched_review_only,24179,,,150.00,2025-07-22,credit_card,charter_reconciliation_report
unmatched_review_only,24531,,,75.00,2025-07-22,unknown,fix_script
unmatched_review_only,24593,,,21.00,2025-07-22,unknown,fix_script
unmatched_review_only,24720,,,200.00,2025-07-22,unknown,fix_script
unmatched_review_only,24721,,,85.00,2025-07-22,unknown,fix_script
unmatched_review_only,24758,,,780.00,2025-07-22,unknown,fix_script
unmatched_review_only,24778,,,120.00,2025-07-22,unknown,fix_script
unmatched_review_only,24855,,,225.00,2025-07-22,unknown,fix_script
unmatched_review_only,25108,,,205.00,2025-07-22,unknown,fix_script
unmatched_review_only,25127,,,346.50,2025-07-22,unknown,fix_script
unmatched_review_only,25388,,,75.00,2025-07-22,unknown,fix_script
unmatched_review_only,24808,,,187.50,2025-07-23,unknown,fix_script
unmatched_review_only,25013,,,300.00,2025-07-23,unknown,fix_script
unmatched_review_only,2846,001000,,4.29,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,3109,003453,,0.06,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,7088,006629,,0.01,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,7216,006799,,0.01,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,7479,006944,,0.01,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,16186,013755,,225.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,18017,014916,,180.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,21609,16700,,2052.40,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,22484,17250,,320.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,22599,17404,,117.94,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,22945,17661,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23002,17644,,330.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23024,17692,,1230.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23099,17733,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23115,17226,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23121,17691,,480.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23130,17756,,360.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23134,17757,,861.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23135,17757,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23136,17749,,583.13,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23146,17724,,430.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23148,17727,,57.45,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23154,17748,,37.80,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23156,17749,,504.37,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23158,17367,,95.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23159,17365,,152.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23161,17367,,307.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23164,17367,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23167,17367,,95.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23168,17367,,291.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23170,17367,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23171,17367,,1141.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23179,17766,,630.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23183,17726,,462.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23188,17730,,330.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23189,17730,,232.31,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23191,17732,,75.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23196,17784,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23198,17734,,75.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23199,17758,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23202,17776,,320.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23209,17776,,369.60,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23213,17735,,782.55,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23215,17788,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23216,17788,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23217,17779,,774.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23219,17763,,720.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23220,17791,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23221,17806,,270.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23226,17807,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23229,17557,,2225.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23230,17557,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23231,17764,,1246.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23232,17764,,337.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23234,17764,,226.80,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23235,17767,,774.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23236,17767,,797.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23237,17770,,450.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23243,17767,,389.10,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23244,17767,,176.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23246,17743,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23247,17820,,232.31,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23254,17775,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23255,17745,,262.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23258,17793,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23259,17793,,615.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23261,17809,,583.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23263,17805,,400.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23271,17839,,1014.76,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23272,17845,,107.81,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23273,17827,,1159.60,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23279,17817,,75.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23280,17844,,75.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23281,17846,,561.30,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23283,17846,,1000.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23284,17865,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23285,17804,,1114.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23286,17811,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23290,17864,,253.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23293,17841,,1513.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23297,17813,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23309,17738,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23311,17872,,57.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23323,17866,,117.94,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23344,17867,,883.75,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23358,17917,,577.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23360,17824,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23367,17920,,700.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23368,17920,,0.01,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23370,17836,,287.85,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23377,17919,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23381,17831,,75.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23398,17821,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23406,17929,,703.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23407,17829,,307.31,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23410,17829,,75.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23413,17853,,255.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23417,17797,,402.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23420,17857,,1338.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23421,17857,,703.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23436,17940,,1810.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23440,17946,,1128.30,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23446,17883,,484.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23455,17778,,2041.76,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23458,17932,,1528.35,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23462,17948,,400.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23474,17964,,538.13,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23476,17967,,1015.45,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23496,17972,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23499,17843,,199.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23507,17938,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23508,17970,,553.20,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23510,17824,,660.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23514,17893,,50.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23515,17893,,168.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23517,17973,,1000.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23519,17890,,2158.65,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23532,17971,,447.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23534,17942,,516.60,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23538,17927,,166.05,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23542,17992,,682.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23545,17993,,50.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23555,18007,,175.27,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23565,18025,,861.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23568,18028,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23569,18030,,400.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23570,17950,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23571,17175,,430.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23574,18048,,479.70,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23575,18048,,831.83,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23576,18023,,116.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23579,18029,,400.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23580,18029,,696.60,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23582,18041,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23583,18017,,1620.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23584,18031,,420.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23586,18027,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23587,18026,,461.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23588,18059,,157.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23591,18040,,322.87,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23592,18040,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23593,18040,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23594,18040,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23598,18053,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23600,18034,,384.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23603,18036,,300.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23605,17984,,672.25,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23606,18054,,540.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23610,18070,,258.30,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23612,18070,,774.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23614,18070,,500.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23615,18070,,100.00,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23616,18050,,69.50,2025-07-24,bank_transfer,charter_reconciliation_report
unmatched_review_only,23618,18070,,346.05,2025-07-24,bank_transfer,charter_reconciliation_report
