src_row_number,src_date,src_side,src_amount,src_description,src_account_values,match_exact_same_date,match_within_7d,match_within_30d,match_future_lag_0_120d,matched_accounts_within_30d,matched_transaction_ids_within_30d
3408,2015-07-25,credit,17.60,,1020 Personal CIBC 8362,0,0,0,0,,
3409,2015-07-25,credit,172.50,,1020 Personal CIBC 8362,0,0,0,0,,
3410,2015-07-26,credit,58.00,,1020 Personal CIBC 8362,0,0,0,0,,
3411,2015-07-26,credit,36.75,4-8400-0872,1020 Personal CIBC 8362,0,0,0,0,,
3412,2015-07-27,credit,2000.00,,1020 Personal CIBC 8362,0,0,0,0,,
3413,2015-07-28,credit,12.00,,1020 Personal CIBC 8362,0,0,0,0,,
3414,2015-07-29,credit,262.50,,1020 Personal CIBC 8362,0,0,0,0,,
3415,2015-07-31,credit,87.10,,1020 Personal CIBC 8362,0,0,0,0,,
3416,2015-07-31,debit,46323.89,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
3417,2015-07-31,debit,72.24,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
3418,2015-07-31,credit,482.20,,1020 Personal CIBC 8362,0,0,0,0,,
3419,2015-04-08,credit,1692.54,,1020 Personal CIBC 8362,0,0,0,0,,
3420,2015-04-08,credit,117.03,,1020 Personal CIBC 8362,0,0,0,0,,
3421,2015-04-08,credit,2000.00,,1020 Personal CIBC 8362,0,0,0,0,,
3422,2015-06-08,credit,467.33,,1020 Personal CIBC 8362,0,0,0,0,,
3423,2015-07-08,credit,1.50,,1020 Personal CIBC 8362,0,0,0,0,,
3424,2015-07-08,credit,33.18,,1020 Personal CIBC 8362,0,0,0,0,,
3425,2015-07-08,credit,442.22,,1020 Personal CIBC 8362,0,0,0,0,,
3426,2015-07-08,credit,234.07,,1020 Personal CIBC 8362,0,0,0,0,,
3427,2015-07-08,credit,614.57,,1020 Personal CIBC 8362,0,0,0,0,,
3428,2015-08-08,credit,22.04,,1020 Personal CIBC 8362,0,0,0,0,,
3429,2015-10-08,credit,860.09,DT6792343RFC02,1020 Personal CIBC 8362,0,0,0,0,,
3430,2015-10-08,credit,63.00,,1020 Personal CIBC 8362,0,0,0,0,,
3431,2015-10-08,credit,2000.00,,1020 Personal CIBC 8362,0,0,0,0,,
3432,2015-12-08,credit,20.00,,1020 Personal CIBC 8362,0,0,0,0,,
3433,2015-08-13,credit,454.06,,1020 Personal CIBC 8362,0,0,0,0,,
3434,2015-08-13,credit,72.00,,1020 Personal CIBC 8362,0,0,0,0,,
3435,2015-08-14,credit,219.45,,1020 Personal CIBC 8362,0,0,0,0,,
3436,2015-08-16,credit,68.15,,1020 Personal CIBC 8362,0,0,0,0,,
3437,2015-08-16,credit,39.05,,1020 Personal CIBC 8362,0,0,0,0,,
3438,2015-08-17,credit,180.00,,1020 Personal CIBC 8362,0,0,0,0,,
3439,2015-08-17,credit,2000.00,,1020 Personal CIBC 8362,0,0,0,0,,
3440,2015-08-19,credit,1400.00,215958149 4,1020 Personal CIBC 8362,0,0,0,0,,
3441,2015-08-19,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
3442,2015-08-20,credit,152.67,,1020 Personal CIBC 8362,0,0,0,0,,
3443,2015-08-20,credit,52.48,,1020 Personal CIBC 8362,0,0,0,0,,
3444,2015-08-21,credit,1400.00,,1020 Personal CIBC 8362,0,0,0,0,,
3445,2015-08-24,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
3446,2015-08-26,credit,44.00,,1020 Personal CIBC 8362,0,0,0,0,,
3447,2015-08-28,credit,200.00,5457 56** **** 4347,1020 Personal CIBC 8362,0,0,0,0,,
3448,2015-08-28,credit,464.07,4-8400-0872,1020 Personal CIBC 8362,0,0,0,0,,
3449,2015-08-28,credit,2000.00,,1020 Personal CIBC 8362,0,0,0,0,,
3450,2015-08-29,credit,75.00,,1020 Personal CIBC 8362,0,0,0,0,,
3451,2015-08-31,credit,310.00,,1020 Personal CIBC 8362,0,0,0,0,,
3452,2015-08-31,debit,39254.45,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
3453,2015-08-31,credit,1620.99,,1020 Personal CIBC 8362,0,0,0,0,,
3454,2015-08-31,credit,377.83,,1020 Personal CIBC 8362,0,0,0,0,,
3455,2015-08-31,credit,421.78,,1020 Personal CIBC 8362,0,0,0,0,,
3456,2015-08-31,credit,129.50,,1020 Personal CIBC 8362,0,0,0,0,,
3457,2015-01-09,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3458,2015-03-09,credit,1.50,,1020 Personal CIBC 8362,0,0,0,0,,
3459,2015-03-09,credit,395.83,,1020 Personal CIBC 8362,0,0,0,0,,
3460,2015-03-09,credit,15.00,,1020 Personal CIBC 8362,0,0,0,0,,
3461,2015-04-09,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
3462,2015-04-09,credit,2000.00,,1020 Personal CIBC 8362,0,0,0,0,,
3463,2015-04-09,credit,76.00,,1020 Personal CIBC 8362,0,0,0,0,,
3464,2015-04-09,credit,202.36,,1020 Personal CIBC 8362,0,0,0,0,,
3465,2015-05-09,credit,37.28,,1020 Personal CIBC 8362,0,0,0,0,,
3466,2015-06-09,credit,103.00,,1020 Personal CIBC 8362,0,0,0,0,,
3467,2015-06-09,credit,159.13,,1020 Personal CIBC 8362,0,0,0,0,,
3468,2015-08-09,credit,2000.00,,1020 Personal CIBC 8362,0,0,0,0,,
3469,2015-09-09,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
3470,2015-10-09,credit,276.03,,1020 Personal CIBC 8362,0,0,0,0,,
3471,2015-10-09,credit,260.49,,1020 Personal CIBC 8362,0,0,0,0,,
3472,2015-11-09,credit,524.94,,1020 Personal CIBC 8362,0,0,0,0,,
3473,2015-11-09,credit,1200.00,,1020 Personal CIBC 8362,0,0,0,0,,
3474,2015-09-14,credit,70.00,,1020 Personal CIBC 8362,0,0,0,0,,
3475,2015-09-15,credit,286.16,,1020 Personal CIBC 8362,0,0,0,0,,
3476,2015-09-15,credit,367.45,,1020 Personal CIBC 8362,0,0,0,0,,
3477,2015-09-15,credit,1.50,,1020 Personal CIBC 8362,0,0,0,0,,
3478,2015-09-16,credit,100.00,,1020 Personal CIBC 8362,0,0,0,0,,
3479,2015-09-16,credit,200.00,,1020 Personal CIBC 8362,0,0,0,0,,
3480,2015-09-16,credit,40.00,,1020 Personal CIBC 8362,0,0,0,0,,
3481,2015-09-17,credit,73.00,,1020 Personal CIBC 8362,0,0,0,0,,
3482,2015-09-17,credit,60.00,,1020 Personal CIBC 8362,0,0,0,0,,
3483,2015-09-17,credit,752.56,,1020 Personal CIBC 8362,0,0,0,0,,
3484,2015-09-17,credit,1183.14,,1020 Personal CIBC 8362,0,0,0,0,,
3485,2015-09-17,credit,288.17,,1020 Personal CIBC 8362,0,0,0,0,,
3486,2015-09-17,credit,799.03,,1020 Personal CIBC 8362,0,0,0,0,,
3487,2015-09-17,credit,26.62,,1020 Personal CIBC 8362,0,0,0,0,,
3488,2015-09-18,credit,231.36,,1020 Personal CIBC 8362,0,0,0,0,,
3489,2015-09-18,credit,286.27,,1020 Personal CIBC 8362,0,0,0,0,,
3490,2015-09-18,credit,1058.41,,1020 Personal CIBC 8362,0,0,0,0,,
3491,2015-09-19,credit,96.40,,1020 Personal CIBC 8362,0,0,0,0,,
3492,2015-09-20,credit,129.00,,1020 Personal CIBC 8362,0,0,0,0,,
3493,2015-09-20,credit,80.19,,1020 Personal CIBC 8362,0,0,0,0,,
3494,2015-09-21,credit,30.74,,1020 Personal CIBC 8362,0,0,0,0,,
3495,2015-09-21,credit,114.09,,1020 Personal CIBC 8362,0,0,0,0,,
3496,2015-09-21,credit,64.00,,1020 Personal CIBC 8362,0,0,0,0,,
3497,2015-09-21,credit,90.02,,1020 Personal CIBC 8362,0,0,0,0,,
3498,2015-09-21,credit,1500.00,,1020 Personal CIBC 8362,0,0,0,0,,
3499,2015-09-22,credit,110.96,,1020 Personal CIBC 8362,0,0,0,0,,
3500,2015-09-23,credit,522.28,,1020 Personal CIBC 8362,0,0,0,0,,
3501,2015-09-24,credit,800.00,DT6792343RFC02,1020 Personal CIBC 8362,0,0,0,0,,
3502,2015-09-25,credit,484.67,,1020 Personal CIBC 8362,0,0,0,0,,
3503,2015-09-25,credit,60.00,,1020 Personal CIBC 8362,0,0,0,0,,
3504,2015-09-25,credit,10.25,,1020 Personal CIBC 8362,0,0,0,0,,
3505,2015-09-25,credit,13.51,,1020 Personal CIBC 8362,0,0,0,0,,
3506,2015-09-29,credit,40.00,,1020 Personal CIBC 8362,0,0,0,0,,
3507,2015-09-30,debit,46340.84,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
3508,2015-09-30,credit,92.50,,1020 Personal CIBC 8362,0,0,0,0,,
3509,2015-01-10,credit,88.40,,1020 Personal CIBC 8362,0,0,0,0,,
3510,2015-02-10,credit,17.03,,1020 Personal CIBC 8362,0,0,0,0,,
3511,2015-02-10,credit,633.00,,1020 Personal CIBC 8362,0,0,0,0,,
3512,2015-02-10,credit,544.87,,1020 Personal CIBC 8362,0,0,0,0,,
3513,2015-05-10,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3514,2015-07-10,credit,2500.00,,1020 Personal CIBC 8362,0,0,0,0,,
3515,2015-07-10,credit,6146.75,,1020 Personal CIBC 8362,0,0,0,0,,
3516,2015-08-10,credit,242.54,,1020 Personal CIBC 8362,0,0,0,0,,
3517,2015-08-10,credit,75.00,,1020 Personal CIBC 8362,0,0,0,0,,
3518,2015-09-10,credit,375.00,,1020 Personal CIBC 8362,0,0,0,0,,
3519,2015-09-10,credit,55.00,,1020 Personal CIBC 8362,0,0,0,0,,
3520,2015-11-10,credit,153.89,,1020 Personal CIBC 8362,0,0,0,0,,
3521,2015-10-13,credit,47.00,,1020 Personal CIBC 8362,0,0,0,0,,
3522,2015-10-13,credit,53.00,,1020 Personal CIBC 8362,0,0,0,0,,
3523,2015-10-14,credit,31.47,,1020 Personal CIBC 8362,0,0,0,0,,
3524,2015-10-15,credit,4483.24,861556827 RT0001,1020 Personal CIBC 8362,0,0,0,0,,
3525,2015-10-15,credit,286.16,,1020 Personal CIBC 8362,0,0,0,0,,
3526,2015-10-16,credit,6.75,,1020 Personal CIBC 8362,0,0,0,0,,
3527,2015-10-16,credit,105.00,,1020 Personal CIBC 8362,0,0,0,0,,
3528,2015-10-16,credit,30.00,,1020 Personal CIBC 8362,0,0,0,0,,
3529,2015-10-17,credit,70.00,,1020 Personal CIBC 8362,0,0,0,0,,
3530,2015-10-18,credit,53.49,,1020 Personal CIBC 8362,0,0,0,0,,
3531,2015-10-19,credit,1950.00,215958149 4,1020 Personal CIBC 8362,0,0,0,0,,
3532,2015-10-19,credit,799.03,,1020 Personal CIBC 8362,0,0,0,0,,
3533,2015-10-19,credit,1183.14,,1020 Personal CIBC 8362,0,0,0,0,,
3534,2015-10-19,credit,752.56,,1020 Personal CIBC 8362,0,0,0,0,,
3535,2015-10-19,credit,34.63,,1020 Personal CIBC 8362,0,0,0,0,,
3536,2015-10-19,credit,75.00,,1020 Personal CIBC 8362,0,0,0,0,,
3537,2015-10-19,credit,75.04,,1020 Personal CIBC 8362,0,0,0,0,,
3538,2015-10-19,credit,6.75,,1020 Personal CIBC 8362,0,0,0,0,,
3539,2015-10-20,credit,70.00,,1020 Personal CIBC 8362,0,0,0,0,,
3540,2015-10-20,credit,54.00,,1020 Personal CIBC 8362,0,0,0,0,,
3541,2015-10-22,credit,25.75,,1020 Personal CIBC 8362,0,0,0,0,,
3542,2015-10-22,credit,6.75,,1020 Personal CIBC 8362,0,0,0,0,,
3543,2015-10-22,credit,47.94,,1020 Personal CIBC 8362,0,0,0,0,,
3544,2015-10-22,credit,9.19,,1020 Personal CIBC 8362,0,0,0,0,,
3545,2015-10-23,credit,73.00,,1020 Personal CIBC 8362,0,0,0,0,,
3546,2015-10-23,credit,275.67,,1020 Personal CIBC 8362,0,0,0,0,,
3547,2015-10-23,credit,32.31,,1020 Personal CIBC 8362,0,0,0,0,,
3548,2015-10-23,credit,2000.00,,1020 Personal CIBC 8362,0,0,0,0,,
3549,2015-10-25,credit,44.00,,1020 Personal CIBC 8362,0,0,0,0,,
3550,2015-10-25,credit,71.00,,1020 Personal CIBC 8362,0,0,0,0,,
3551,2015-10-26,credit,2000.00,,1020 Personal CIBC 8362,0,0,0,0,,
3552,2015-10-26,credit,306.00,,1020 Personal CIBC 8362,0,0,0,0,,
3553,2015-10-27,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3554,2015-10-28,credit,890.00,DT6792343RFC02,1020 Personal CIBC 8362,0,0,0,0,,
3555,2015-10-28,credit,60.00,,1020 Personal CIBC 8362,0,0,0,0,,
3556,2015-10-29,credit,29.69,,1020 Personal CIBC 8362,0,0,0,0,,
3557,2015-10-29,credit,20.99,,1020 Personal CIBC 8362,0,0,0,0,,
3558,2015-10-30,credit,85.50,,1020 Personal CIBC 8362,0,0,0,0,,
3559,2015-10-30,credit,262.50,,1020 Personal CIBC 8362,0,0,0,0,,
3560,2015-10-31,debit,36001.03,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
3561,2015-01-11,credit,43.30,,1020 Personal CIBC 8362,0,0,0,0,,
3562,2015-02-11,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
3563,2015-02-11,credit,92.01,,1020 Personal CIBC 8362,0,0,0,0,,
3564,2015-02-11,credit,68.00,,1020 Personal CIBC 8362,0,0,0,0,,
3565,2015-04-11,credit,1.50,,1020 Personal CIBC 8362,0,0,0,0,,
3566,2015-04-11,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
3567,2015-05-11,credit,75.00,,1020 Personal CIBC 8362,0,0,0,0,,
3568,2015-06-11,credit,463.90,4-8400-0872,1020 Personal CIBC 8362,0,0,0,0,,
3569,2015-06-11,credit,173.42,,1020 Personal CIBC 8362,0,0,0,0,,
3570,2015-08-11,credit,24.15,,1020 Personal CIBC 8362,0,0,0,0,,
3571,2015-09-11,credit,27.00,,1020 Personal CIBC 8362,0,0,0,0,,
3572,2015-09-11,credit,3600.00,,1020 Personal CIBC 8362,0,0,0,0,,
3573,2015-12-11,credit,97.00,,1020 Personal CIBC 8362,0,0,0,0,,
3574,2015-12-11,credit,22.81,,1020 Personal CIBC 8362,0,0,0,0,,
3575,2015-12-11,credit,31.65,,1020 Personal CIBC 8362,0,0,0,0,,
3576,2015-12-11,credit,80.00,,1020 Personal CIBC 8362,0,0,0,0,,
3577,2015-11-13,credit,35.00,,1020 Personal CIBC 8362,0,0,0,0,,
3578,2015-11-13,credit,99.62,,1020 Personal CIBC 8362,0,0,0,0,,
3579,2015-11-13,credit,40.00,,1020 Personal CIBC 8362,0,0,0,0,,
3580,2015-11-16,credit,286.16,,1020 Personal CIBC 8362,0,0,0,0,,
3581,2015-11-17,credit,380.71,,1020 Personal CIBC 8362,0,0,0,0,,
3582,2015-11-17,credit,135.00,,1020 Personal CIBC 8362,0,0,0,0,,
3583,2015-11-17,credit,292.56,,1020 Personal CIBC 8362,0,0,0,0,,
3584,2015-11-17,credit,200.00,,1020 Personal CIBC 8362,0,0,0,0,,
3585,2015-11-17,credit,312.41,,1020 Personal CIBC 8362,0,0,0,0,,
3586,2015-11-19,credit,390.27,DT6792343RFC02,1020 Personal CIBC 8362,0,0,0,0,,
3587,2015-11-20,credit,18.43,,1020 Personal CIBC 8362,0,0,0,0,,
3588,2015-11-20,credit,682.21,,1020 Personal CIBC 8362,0,0,0,0,,
3589,2015-11-20,credit,70.00,,1020 Personal CIBC 8362,0,0,0,0,,
3590,2015-11-20,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3591,2015-11-20,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3592,2015-11-20,credit,900.00,,1020 Personal CIBC 8362,0,0,0,0,,
3593,2015-11-20,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3594,2015-11-24,credit,860.09,DT6792343RFC02,1020 Personal CIBC 8362,0,0,0,0,,
3595,2015-11-25,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3596,2015-11-26,credit,40.00,,1020 Personal CIBC 8362,0,0,0,0,,
3597,2015-11-26,credit,435.71,,1020 Personal CIBC 8362,0,0,0,0,,
3598,2015-11-27,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3599,2015-11-27,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3600,2015-11-27,credit,138.35,,1020 Personal CIBC 8362,0,0,0,0,,
3601,2015-11-27,credit,170.72,,1020 Personal CIBC 8362,0,0,0,0,,
3602,2015-11-27,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3603,2015-11-29,credit,62.96,,1020 Personal CIBC 8362,0,0,0,0,,
3604,2015-11-30,credit,80.48,,1020 Personal CIBC 8362,0,0,0,0,,
3605,2015-11-30,debit,26712.38,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
3606,2015-11-30,credit,136.00,5457 56** **** 4347,1020 Personal CIBC 8362,0,0,0,0,,
3607,2015-11-30,credit,250.00,,1020 Personal CIBC 8362,0,0,0,0,,
3608,2015-01-12,credit,51.85,,1020 Personal CIBC 8362,0,0,0,0,,
3609,2015-01-12,credit,87.18,,1020 Personal CIBC 8362,0,0,0,0,,
3610,2015-04-12,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3611,2015-04-12,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3612,2015-04-12,credit,77.00,,1020 Personal CIBC 8362,0,0,0,0,,
3613,2015-04-12,credit,33.66,,1020 Personal CIBC 8362,0,0,0,0,,
3614,2015-04-12,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3615,2015-07-12,credit,200.00,,1020 Personal CIBC 8362,0,0,0,0,,
3616,2015-07-12,credit,3009.05,,1020 Personal CIBC 8362,0,0,0,0,,
3617,2015-08-12,credit,77.55,,1020 Personal CIBC 8362,0,0,0,0,,
3618,2015-09-12,credit,31.20,,1020 Personal CIBC 8362,0,0,0,0,,
3619,2015-10-12,credit,777.53,,1020 Personal CIBC 8362,0,0,0,0,,
3620,2015-11-12,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3621,2015-11-12,credit,70.00,,1020 Personal CIBC 8362,0,0,0,0,,
3622,2015-11-12,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3623,2015-11-12,credit,69.00,,1020 Personal CIBC 8362,0,0,0,0,,
3624,2015-11-12,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3625,2015-11-12,credit,2200.00,215958149 4,1020 Personal CIBC 8362,0,0,0,0,,
3626,2015-12-13,credit,70.92,,1020 Personal CIBC 8362,0,0,0,0,,
3627,2015-12-14,credit,1.50,,1020 Personal CIBC 8362,0,0,0,0,,
3628,2015-12-15,credit,286.16,,1020 Personal CIBC 8362,0,0,0,0,,
3629,2015-12-15,credit,303.40,215958149 4,1020 Personal CIBC 8362,0,0,0,0,,
3630,2015-12-15,credit,25.67,,1020 Personal CIBC 8362,0,0,0,0,,
3631,2015-12-16,credit,1300.00,,1020 Personal CIBC 8362,0,0,0,0,,
3632,2015-12-17,credit,799.03,,1020 Personal CIBC 8362,0,0,0,0,,
3633,2015-12-17,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3634,2015-12-17,credit,1183.14,,1020 Personal CIBC 8362,0,0,0,0,,
3635,2015-12-18,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3636,2015-12-18,credit,38.70,,1020 Personal CIBC 8362,0,0,0,0,,
3637,2015-12-18,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3638,2015-12-18,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3639,2015-12-18,credit,178.29,,1020 Personal CIBC 8362,0,0,0,0,,
3640,2015-12-18,credit,60.02,,1020 Personal CIBC 8362,0,0,0,0,,
3641,2015-12-21,credit,777.56,,1020 Personal CIBC 8362,0,0,0,0,,
3642,2015-12-22,credit,75.01,,1020 Personal CIBC 8362,0,0,0,0,,
3643,2015-12-23,credit,1000.00,,1020 Personal CIBC 8362,0,0,0,0,,
3644,2015-12-24,credit,6.75,,1020 Personal CIBC 8362,0,0,0,0,,
3645,2015-12-29,credit,135.00,,1020 Personal CIBC 8362,0,0,0,0,,
3646,2015-12-29,credit,1200.00,,1020 Personal CIBC 8362,0,0,0,0,,
3647,2015-12-30,credit,91.51,,1020 Personal CIBC 8362,0,0,0,0,,
3648,2015-12-30,credit,125.95,,1020 Personal CIBC 8362,0,0,0,0,,
3649,2015-12-31,credit,426.00,,1020 Personal CIBC 8362,0,0,0,0,,
3650,2015-12-31,credit,24.24,,1020 Personal CIBC 8362,0,0,0,0,,
3651,2015-12-31,credit,36.25,,1020 Personal CIBC 8362,0,0,0,0,,
3652,2015-12-31,debit,36157.53,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
3653,2015-12-31,credit,73.37,,1020 Personal CIBC 8362,0,0,0,0,,
3654,2015-12-31,credit,811.08,,1020 Personal CIBC 8362,0,0,0,0,,
3655,2015-12-31,credit,803.45,,1020 Personal CIBC 8362,0,0,0,0,,
3656,2015-12-31,credit,262.50,,1020 Personal CIBC 8362,0,0,0,0,,
3657,2016-01-01,credit,5.24,,1020 Personal CIBC 8362,0,0,0,0,,
3658,2016-04-01,credit,5007.50,,1020 Personal CIBC 8362,0,0,0,0,,
3659,2016-04-01,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3660,2016-04-01,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3661,2016-05-01,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3662,2016-06-01,credit,135.00,,1020 Personal CIBC 8362,0,0,0,0,,
3663,2016-08-01,credit,10.17,,1020 Personal CIBC 8362,0,0,0,0,,
3664,2016-08-01,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3665,2016-08-01,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3666,2016-08-01,credit,203.97,,1020 Personal CIBC 8362,0,0,0,0,,
3667,2016-08-01,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3668,2016-11-01,credit,65.00,,1020 Personal CIBC 8362,0,0,0,0,,
3669,2016-11-01,credit,90.62,,1020 Personal CIBC 8362,0,0,0,0,,
3670,2016-11-01,credit,14.40,,1020 Personal CIBC 8362,0,0,0,0,,
3671,2016-01-14,credit,800.00,,1020 Personal CIBC 8362,0,0,0,0,,
3672,2016-01-15,credit,286.16,,1020 Personal CIBC 8362,0,0,0,0,,
3673,2016-01-15,credit,32.71,,1020 Personal CIBC 8362,0,0,0,0,,
3674,2016-01-15,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
3675,2016-01-15,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3676,2016-01-15,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3677,2016-01-15,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3678,2016-01-15,credit,193.46,,1020 Personal CIBC 8362,0,0,0,0,,
3679,2016-01-15,credit,182.87,,1020 Personal CIBC 8362,0,0,0,0,,
3680,2016-01-15,credit,166.02,4-8400-0872,1020 Personal CIBC 8362,0,0,0,0,,
3681,2016-01-15,credit,90.28,,1020 Personal CIBC 8362,0,0,0,0,,
3682,2016-01-18,credit,799.03,,1020 Personal CIBC 8362,0,0,0,0,,
3683,2016-01-18,credit,5.24,,1020 Personal CIBC 8362,0,0,0,0,,
3684,2016-01-18,credit,752.56,,1020 Personal CIBC 8362,0,0,0,0,,
3685,2016-01-18,credit,1.50,,1020 Personal CIBC 8362,0,0,0,0,,
3686,2016-01-18,credit,1183.14,,1020 Personal CIBC 8362,0,0,0,0,,
3687,2016-01-19,credit,7.50,,1020 Personal CIBC 8362,0,0,0,0,,
3688,2016-01-19,credit,49.10,,1020 Personal CIBC 8362,0,0,0,0,,
3689,2016-01-19,credit,300.11,,1020 Personal CIBC 8362,0,0,0,0,,
3690,2016-01-19,credit,65.63,,1020 Personal CIBC 8362,0,0,0,0,,
3691,2016-01-20,credit,553.57,,1020 Personal CIBC 8362,0,0,0,0,,
3692,2016-01-20,credit,90.00,,1020 Personal CIBC 8362,0,0,0,0,,
3693,2016-01-20,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
3694,2016-01-22,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3695,2016-01-22,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3696,2016-01-22,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3697,2016-01-25,credit,540.00,,1020 Personal CIBC 8362,0,0,0,0,,
3698,2016-01-27,credit,30.00,,1020 Personal CIBC 8362,0,0,0,0,,
3699,2016-01-29,credit,207.50,,1020 Personal CIBC 8362,0,0,0,0,,
3700,2016-01-29,credit,183.15,,1020 Personal CIBC 8362,0,0,0,0,,
3701,2016-01-29,credit,50.00,,1020 Personal CIBC 8362,0,0,0,0,,
3702,2016-01-31,debit,22378.11,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
3703,2016-01-02,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3704,2016-03-02,credit,40.00,,1020 Personal CIBC 8362,0,0,0,0,,
3705,2016-05-02,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3706,2016-05-02,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3707,2016-05-02,credit,198.31,,1020 Personal CIBC 8362,0,0,0,0,,
3708,2016-05-02,credit,81.69,,1020 Personal CIBC 8362,0,0,0,0,,
3709,2016-05-02,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3710,2016-10-02,credit,74.85,,1020 Personal CIBC 8362,0,0,0,0,,
3711,2016-10-02,credit,800.00,,1020 Personal CIBC 8362,0,0,0,0,,
3712,2016-12-02,credit,638.93,,1020 Personal CIBC 8362,0,0,0,0,,
3713,2016-12-02,credit,3707.47,,1020 Personal CIBC 8362,0,0,0,0,,
3714,2016-12-02,credit,2425.00,,1020 Personal CIBC 8362,0,0,0,0,,
3715,2016-12-02,credit,592.57,,1020 Personal CIBC 8362,0,0,0,0,,
3716,2016-12-02,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3717,2016-12-02,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3718,2016-12-02,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3719,2016-12-02,debit,10500.00,Deposit,1020 Personal CIBC 8362,0,0,0,0,,
3720,2016-02-13,credit,77.47,,1020 Personal CIBC 8362,0,0,0,0,,
3721,2016-02-13,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3722,2016-02-13,credit,215.00,,1020 Personal CIBC 8362,0,0,0,0,,
3723,2016-02-16,credit,407.50,,1020 Personal CIBC 8362,0,0,0,0,,
3724,2016-02-16,credit,286.16,,1020 Personal CIBC 8362,0,0,0,0,,
3725,2016-02-17,credit,45.00,,1020 Personal CIBC 8362,0,0,0,0,,
3726,2016-02-17,credit,799.03,,1020 Personal CIBC 8362,0,0,0,0,,
3727,2016-02-17,credit,1183.14,,1020 Personal CIBC 8362,0,0,0,0,,
3728,2016-02-19,credit,410.71,,1020 Personal CIBC 8362,0,0,0,0,,
3729,2016-02-19,credit,503.57,,1020 Personal CIBC 8362,0,0,0,0,,
3730,2016-02-19,credit,438.58,,1020 Personal CIBC 8362,0,0,0,0,,
3731,2016-02-19,credit,65.00,,1020 Personal CIBC 8362,0,0,0,0,,
3732,2016-02-19,credit,247.32,,1020 Personal CIBC 8362,0,0,0,0,,
3733,2016-02-19,credit,12.45,,1020 Personal CIBC 8362,0,0,0,0,,
