entry_date,account_code,account_name,description,debit,credit,source_table,source_id,source_ref
2012-04-23,5116,"Client Amenities - Food, Coffee, Supplies",PLAZA LIQUOR STORE,77.67,0.00,receipts,217948,BANKING_IMPORT
2012-04-23,1000,Cash / Clearing,PLAZA LIQUOR STORE,0.00,77.67,receipts,217948,BANKING_IMPORT
2012-04-24,5425,Building & Property Maintenance,PEAVEY MART,27.29,0.00,receipts,141926,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,PEAVEY MART,0.00,27.29,receipts,141926,BANKING_IMPORT
2012-04-24,5425,Building & Property Maintenance,HORNET REMOVAL,73.49,0.00,receipts,141927,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,HORNET REMOVAL,0.00,73.49,receipts,141927,BANKING_IMPORT
2012-04-24,5860,Supplies - General Business,screws screw driver lights,192.64,0.00,receipts,141928,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,screws screw driver lights,0.00,192.64,receipts,141928,BANKING_IMPORT
2012-04-24,5425,Building & Property Maintenance,MOTION DETECTORS  LIGHTS ECT,122.56,0.00,receipts,141929,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,MOTION DETECTORS  LIGHTS ECT,0.00,122.56,receipts,141929,BANKING_IMPORT
2012-04-24,6400,Electronics and Equipment,APPLE COMPUTER,1969.77,0.00,receipts,141930,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,APPLE COMPUTER,0.00,1969.77,receipts,141930,BANKING_IMPORT
2012-04-24,5130,Insurance,JEVCO INSURANCE,268.92,0.00,receipts,141931,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,JEVCO INSURANCE,0.00,268.92,receipts,141931,BANKING_IMPORT
2012-04-24,5130,Insurance,IFS FINANCIAL,1271.47,0.00,receipts,141932,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,IFS FINANCIAL,0.00,1271.47,receipts,141932,BANKING_IMPORT
2012-04-24,2550,Fuel,SHELL,100.00,0.00,receipts,173557,
2012-04-24,1000,Cash / Clearing,SHELL,0.00,100.00,receipts,173557,
2012-04-24,2550,Fuel,CLIENT ICE,5.98,0.00,receipts,173558,
2012-04-24,1000,Cash / Clearing,CLIENT ICE,0.00,5.98,receipts,173558,
2012-04-24,5110,BANKING,ESSO,74.51,0.00,receipts,214927,
2012-04-24,1000,Cash / Clearing,ESSO,0.00,74.51,receipts,214927,
2012-04-24,2550,BANKING,CENTEX 197.41 split receipt with 215442,133.50,0.00,receipts,215441,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,CENTEX 197.41 split receipt with 215442,0.00,133.50,receipts,215441,BANKING_IMPORT
2012-04-24,2550,BANKING,CENTEX 197.41 split receipt with 215441,63.91,0.00,receipts,215442,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,CENTEX 197.41 split receipt with 215441,0.00,63.91,receipts,215442,BANKING_IMPORT
2012-04-24,2550,BANKING,2 parking passes,45.05,0.00,receipts,217107,
2012-04-24,1000,Cash / Clearing,2 parking passes,0.00,45.05,receipts,217107,
2012-04-24,5110,Fuel,fuel,71.00,0.00,receipts,217466,
2012-04-24,1000,Cash / Clearing,fuel,0.00,71.00,receipts,217466,
2012-04-24,2910,BANKING,BEST BUY,1969.77,0.00,receipts,217949,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,BEST BUY,0.00,1969.77,receipts,217949,BANKING_IMPORT
2012-04-24,5120,Vehicle Maintenance & Repairs,CANADIAN TIRE,192.64,0.00,receipts,217950,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,CANADIAN TIRE,0.00,192.64,receipts,217950,BANKING_IMPORT
2012-04-24,2910,BANKING,COSTCO,73.49,0.00,receipts,217951,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,COSTCO,0.00,73.49,receipts,217951,BANKING_IMPORT
2012-04-24,2910,BANKING,HOME DEPOT,122.56,0.00,receipts,217952,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,HOME DEPOT,0.00,122.56,receipts,217952,BANKING_IMPORT
2012-04-24,5130,Insurance,IFS PREMIUM FINANCING,1271.47,0.00,receipts,217953,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,IFS PREMIUM FINANCING,0.00,1271.47,receipts,217953,BANKING_IMPORT
2012-04-24,5300,Insurance,JEVCO INSURANCE COMPANY,268.92,0.00,receipts,217954,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,JEVCO INSURANCE COMPANY,0.00,268.92,receipts,217954,BANKING_IMPORT
2012-04-24,2910,BANKING,PEAVY MART,27.29,0.00,receipts,217955,BANKING_IMPORT
2012-04-24,1000,Cash / Clearing,PEAVY MART,0.00,27.29,receipts,217955,BANKING_IMPORT
2012-04-25,5120,Vehicle Maintenance & Repairs,COLUMN AND CLUSTER REPAIR,942.84,0.00,receipts,141945,BANKING_IMPORT
2012-04-25,1000,Cash / Clearing,COLUMN AND CLUSTER REPAIR,0.00,942.84,receipts,141945,BANKING_IMPORT
2012-04-25,6900,BANKING,RENT FLYNNS U,50.00,0.00,receipts,141946,BANKING_IMPORT
2012-04-25,1000,Cash / Clearing,RENT FLYNNS U,0.00,50.00,receipts,141946,BANKING_IMPORT
2012-04-25,5210,BANKING,CHQ 250 WESLEY CHARLES,1243.21,0.00,receipts,141947,BANKING_IMPORT
2012-04-25,1000,Cash / Clearing,CHQ 250 WESLEY CHARLES,0.00,1243.21,receipts,141947,BANKING_IMPORT
2012-04-25,2550,Fuel,FLYING J,20.00,0.00,receipts,173567,
2012-04-25,1000,Cash / Clearing,FLYING J,0.00,20.00,receipts,173567,
2012-04-25,5116,"Client Amenities - Food, Coffee, Supplies",LIQUOR DEPOT,68.25,0.00,receipts,173568,
2012-04-25,1000,Cash / Clearing,LIQUOR DEPOT,0.00,68.25,receipts,173568,
2012-04-25,5120,Vehicle Maintenance & Repairs,New Septic hose for L10,47.25,0.00,receipts,214003,BANKING_IMPORT | PG17_COLLISION_ORIG_ID=173565 | FALLBACK_BT=96058
2012-04-25,1000,Cash / Clearing,New Septic hose for L10,0.00,47.25,receipts,214003,BANKING_IMPORT | PG17_COLLISION_ORIG_ID=173565 | FALLBACK_BT=96058
2012-04-25,5720,Payment Processing Fees,STAPLES,16.70,0.00,receipts,214304,99741
2012-04-25,1000,Cash / Clearing,STAPLES,0.00,16.70,receipts,214304,99741
2012-04-25,5420,BANKING,reusable bottle corks,7.86,0.00,receipts,217133,
2012-04-25,1000,Cash / Clearing,reusable bottle corks,0.00,7.86,receipts,217133,
2012-04-25,5120,BANKING,BRACKET,46.97,0.00,receipts,217238,
2012-04-25,1000,Cash / Clearing,BRACKET,0.00,46.97,receipts,217238,
2012-04-25,5110,Fuel,fuel,33.52,0.00,receipts,217463,
2012-04-25,1000,Cash / Clearing,fuel,0.00,33.52,receipts,217463,
2012-04-25,2550,Fuel,fuel,36.00,0.00,receipts,217464,
2012-04-25,1000,Cash / Clearing,fuel,0.00,36.00,receipts,217464,
2012-04-25,2550,Fuel,fuel,38.01,0.00,receipts,217465,
2012-04-25,1000,Cash / Clearing,fuel,0.00,38.01,receipts,217465,
2012-04-25,2910,BANKING,CHQ 250 WESLEY CHARLES,1243.21,0.00,receipts,217699,BANKING_IMPORT
2012-04-25,1000,Cash / Clearing,CHQ 250 WESLEY CHARLES,0.00,1243.21,receipts,217699,BANKING_IMPORT
2012-04-25,2910,BANKING,MGM FORD,942.84,0.00,receipts,217956,BANKING_IMPORT
2012-04-25,1000,Cash / Clearing,MGM FORD,0.00,942.84,receipts,217956,BANKING_IMPORT
2012-04-25,5110,BANKING,SHELL,50.00,0.00,receipts,217957,BANKING_IMPORT
2012-04-25,1000,Cash / Clearing,SHELL,0.00,50.00,receipts,217957,BANKING_IMPORT
2012-04-25,5420,Office Supplies,STAPLES,16.70,0.00,receipts,217958,BANKING_IMPORT
2012-04-25,1000,Cash / Clearing,STAPLES,0.00,16.70,receipts,217958,BANKING_IMPORT
2012-04-25,5110,Fuel,CENTEX,197.41,0.00,receipts,217959,BANKING_IMPORT
2012-04-25,1000,Cash / Clearing,CENTEX,0.00,197.41,receipts,217959,BANKING_IMPORT
2012-04-26,5300,Administrative Expenses,106.7 THE DRIVE,525.00,0.00,receipts,141953,BANKING_IMPORT
2012-04-26,1000,Cash / Clearing,106.7 THE DRIVE,0.00,525.00,receipts,141953,BANKING_IMPORT
2012-04-26,5120,BANKING,L7,8.50,0.00,receipts,215184,
2012-04-26,1000,Cash / Clearing,L7,0.00,8.50,receipts,215184,
2012-04-26,5116,BANKING,LIQUORSTORE,165.95,0.00,receipts,215702,
2012-04-26,1000,Cash / Clearing,LIQUORSTORE,0.00,165.95,receipts,215702,
2012-04-26,5116,BANKING,CAPRI LIQUOR STORE,39.97,0.00,receipts,215719,
2012-04-26,1000,Cash / Clearing,CAPRI LIQUOR STORE,0.00,39.97,receipts,215719,
2012-04-26,5116,BANKING,ICE BULK,45.36,0.00,receipts,217126,BANKING_IMPORT
2012-04-26,1000,Cash / Clearing,ICE BULK,0.00,45.36,receipts,217126,BANKING_IMPORT
2012-04-26,5420,BANKING,DISINFECTANTS,7.58,0.00,receipts,217127,BANKING_IMPORT
2012-04-26,1000,Cash / Clearing,DISINFECTANTS,0.00,7.58,receipts,217127,BANKING_IMPORT
2012-04-26,5420,BANKING,SAFEWAY,148.34,0.00,receipts,217244,
2012-04-26,1000,Cash / Clearing,SAFEWAY,0.00,148.34,receipts,217244,
2012-04-26,5870,BANKING,HERTZ RENTAL,118.13,0.00,receipts,217343,
2012-04-26,1000,Cash / Clearing,HERTZ RENTAL,0.00,118.13,receipts,217343,
2012-04-26,5116,BANKING,mix,16.99,0.00,receipts,217476,
2012-04-26,1000,Cash / Clearing,mix,0.00,16.99,receipts,217476,
2012-04-26,2910,BANKING,CHQ 252 106.7 THE DRIVE,525.00,0.00,receipts,217700,BANKING_IMPORT
2012-04-26,1000,Cash / Clearing,CHQ 252 106.7 THE DRIVE,0.00,525.00,receipts,217700,BANKING_IMPORT
2012-04-27,5116,"Client Amenities - Food, Coffee, Supplies",PLAZA LIQUOR,202.20,0.00,receipts,141960,BANKING_IMPORT
2012-04-27,1000,Cash / Clearing,PLAZA LIQUOR,0.00,202.20,receipts,141960,BANKING_IMPORT
2012-04-27,5130,Insurance,IFS FINANCIAL,203.39,0.00,receipts,141961,BANKING_IMPORT
2012-04-27,1000,Cash / Clearing,IFS FINANCIAL,0.00,203.39,receipts,141961,BANKING_IMPORT
2012-04-27,5130,Insurance,CHQ 253 TREDD MAYFAIR INSURANCE,830.00,0.00,receipts,141962,BANKING_IMPORT
2012-04-27,1000,Cash / Clearing,CHQ 253 TREDD MAYFAIR INSURANCE,0.00,830.00,receipts,141962,BANKING_IMPORT
2012-04-27,5120,Vehicle Maintenance & Repairs,CHQ 224 HEFNER AUTO,2525.25,0.00,receipts,141963,BANKING_IMPORT
2012-04-27,1000,Cash / Clearing,CHQ 224 HEFNER AUTO,0.00,2525.25,receipts,141963,BANKING_IMPORT
2012-04-27,5110,BANKING,PETRO-CANADA,18.00,0.00,receipts,214099,
2012-04-27,1000,Cash / Clearing,PETRO-CANADA,0.00,18.00,receipts,214099,
2012-04-27,5116,"Client Amenities - Food, Coffee, Supplies",BEVERAGES,29.43,0.00,receipts,217064,
2012-04-27,1000,Cash / Clearing,BEVERAGES,0.00,29.43,receipts,217064,
2012-04-27,5116,BANKING,GLOBAL LIQUOR STORE,50.77,0.00,receipts,217128,
2012-04-27,1000,Cash / Clearing,GLOBAL LIQUOR STORE,0.00,50.77,receipts,217128,
2012-04-27,6400,BANKING,ELECTRONICS,42.49,0.00,receipts,217236,
2012-04-27,1000,Cash / Clearing,ELECTRONICS,0.00,42.49,receipts,217236,
2012-04-27,5120,BANKING,SANI DUMP,5.25,0.00,receipts,217237,
2012-04-27,1000,Cash / Clearing,SANI DUMP,0.00,5.25,receipts,217237,
2012-04-27,5110,Fuel,fuel,23.86,0.00,receipts,217475,
2012-04-27,1000,Cash / Clearing,fuel,0.00,23.86,receipts,217475,
2012-04-27,2910,BANKING,CHQ 224 HEFNER AUTO,2525.25,0.00,receipts,217701,BANKING_IMPORT
2012-04-27,1000,Cash / Clearing,CHQ 224 HEFNER AUTO,0.00,2525.25,receipts,217701,BANKING_IMPORT
2012-04-27,2910,BANKING,CHQ 253 TREDD MAYFAIR INSURANCE,830.00,0.00,receipts,217702,BANKING_IMPORT
2012-04-27,1000,Cash / Clearing,CHQ 253 TREDD MAYFAIR INSURANCE,0.00,830.00,receipts,217702,BANKING_IMPORT
2012-04-27,5130,Insurance,IFS PREMIUM FINANCING,203.39,0.00,receipts,217960,BANKING_IMPORT
2012-04-27,1000,Cash / Clearing,IFS PREMIUM FINANCING,0.00,203.39,receipts,217960,BANKING_IMPORT
2012-04-27,5116,"Client Amenities - Food, Coffee, Supplies",PLAZA LIQUOR STORE,202.20,0.00,receipts,217961,BANKING_IMPORT
2012-04-27,1000,Cash / Clearing,PLAZA LIQUOR STORE,0.00,202.20,receipts,217961,BANKING_IMPORT
2012-04-28,2550,"Client Amenities - Food, Coffee, Supplies",BEVERAGES,120.00,0.00,receipts,173560,
2012-04-28,1000,Cash / Clearing,BEVERAGES,0.00,120.00,receipts,173560,
2012-04-28,5120,BANKING,L9,25.00,0.00,receipts,215139,
2012-04-28,1000,Cash / Clearing,L9,0.00,25.00,receipts,215139,
2012-04-28,5116,BANKING,CAPRI LIQUOR STORE,48.59,0.00,receipts,215718,
2012-04-28,1000,Cash / Clearing,CAPRI LIQUOR STORE,0.00,48.59,receipts,215718,
2012-04-28,5116,BANKING,SOBEYS,32.55,0.00,receipts,217148,
2012-04-28,1000,Cash / Clearing,SOBEYS,0.00,32.55,receipts,217148,
2012-04-28,5110,Fuel,fuel,73.02,0.00,receipts,217478,
2012-04-28,1000,Cash / Clearing,fuel,0.00,73.02,receipts,217478,
2012-04-28,5110,Fuel,fuel,37.00,0.00,receipts,217479,
2012-04-28,1000,Cash / Clearing,fuel,0.00,37.00,receipts,217479,
2012-04-28,5110,Fuel,fuel,55.03,0.00,receipts,217480,
2012-04-28,1000,Cash / Clearing,fuel,0.00,55.03,receipts,217480,
2012-04-28,5110,Fuel,fuel,20.01,0.00,receipts,217481,
2012-04-28,1000,Cash / Clearing,fuel,0.00,20.01,receipts,217481,
2012-04-28,2550,Fuel,fuel,40.00,0.00,receipts,217486,
2012-04-28,1000,Cash / Clearing,fuel,0.00,40.00,receipts,217486,
2012-04-29,5110,BANKING,L2 fuel,33.98,0.00,receipts,217402,
2012-04-29,1000,Cash / Clearing,L2 fuel,0.00,33.98,receipts,217402,
2012-04-30,5710,Bank Fees & Service Charges,SERVICE CHARGE,112.50,0.00,receipts,140355,BANKING_IMPORT
2012-04-30,1000,Cash / Clearing,SERVICE CHARGE,0.00,112.50,receipts,140355,BANKING_IMPORT
2012-04-30,5710,Bank Fees & Service Charges,ACCOUNT FEE,35.00,0.00,receipts,141976,BANKING_IMPORT
2012-04-30,1000,Cash / Clearing,ACCOUNT FEE,0.00,35.00,receipts,141976,BANKING_IMPORT
2012-04-30,5710,Bank Fees & Service Charges,ACARD PAYMENT,4.95,0.00,receipts,150479,BANKING_IMPORT
2012-04-30,1000,Cash / Clearing,ACARD PAYMENT,0.00,4.95,receipts,150479,BANKING_IMPORT
2012-04-30,5715,NSF Fees,E-TRANSFER FEE,1.50,0.00,receipts,150481,BANKING_IMPORT
2012-04-30,1000,Cash / Clearing,E-TRANSFER FEE,0.00,1.50,receipts,150481,BANKING_IMPORT
2012-04-30,2550,"Client Amenities - Food, Coffee, Supplies",beverages,7.70,0.00,receipts,173601,
2012-04-30,1000,Cash / Clearing,beverages,0.00,7.70,receipts,173601,
2012-04-30,5120,BANKING,L7,11.40,0.00,receipts,215093,
2012-04-30,1000,Cash / Clearing,L7,0.00,11.40,receipts,215093,
2012-04-30,5715,NSF Fees,NSF Fee,45.00,0.00,receipts,215968,BANKING_IMPORT
2012-04-30,1000,Cash / Clearing,NSF Fee,0.00,45.00,receipts,215968,BANKING_IMPORT
2012-04-30,5710,Bank Fees & Service Charges,Bank Charges & Interest,83.00,0.00,receipts,216347,BANKING_IMPORT
2012-04-30,1000,Cash / Clearing,Bank Charges & Interest,0.00,83.00,receipts,216347,BANKING_IMPORT
2012-04-30,5710,Unassigned,E-TRANSFER FEE,1.50,0.00,receipts,216895,BANKING_IMPORT
2012-04-30,1000,Cash / Clearing,E-TRANSFER FEE,0.00,1.50,receipts,216895,BANKING_IMPORT
2012-04-30,5715,BANKING,NSF Fee,45.00,0.00,receipts,216896,BANKING_IMPORT
2012-04-30,1000,Cash / Clearing,NSF Fee,0.00,45.00,receipts,216896,BANKING_IMPORT
2012-04-30,5710,Bank Fees & Service Charges,ACCOUNT FEE,35.00,0.00,receipts,216898,BANKING_IMPORT
2012-04-30,1000,Cash / Clearing,ACCOUNT FEE,0.00,35.00,receipts,216898,BANKING_IMPORT
2012-04-30,5150,Vehicle Operating Leases,CHQ 230 HEFFNER AUTO,1900.50,0.00,receipts,217303,BANKING_IMPORT
2012-04-30,1000,Cash / Clearing,CHQ 230 HEFFNER AUTO,0.00,1900.50,receipts,217303,BANKING_IMPORT
2012-04-30,5110,Fuel,fuel,36.00,0.00,receipts,217482,
2012-04-30,1000,Cash / Clearing,fuel,0.00,36.00,receipts,217482,
2012-04-30,5120,BANKING,wash vehicle,16.00,0.00,receipts,217484,
2012-04-30,1000,Cash / Clearing,wash vehicle,0.00,16.00,receipts,217484,
2012-04-30,5110,Fuel,fuel,68.01,0.00,receipts,217485,
2012-04-30,1000,Cash / Clearing,fuel,0.00,68.01,receipts,217485,
2012-04-30,5710,Bank Fees & Service Charges,Bank Charges & Interest,83.00,0.00,receipts,217595,BANKING_IMPORT
2012-04-30,1000,Cash / Clearing,Bank Charges & Interest,0.00,83.00,receipts,217595,BANKING_IMPORT
2012-04-30,5710,Bank Fees & Service Charges,BANK FEE,1.50,0.00,receipts,217597,BANKING_IMPORT
2012-04-30,1000,Cash / Clearing,BANK FEE,0.00,1.50,receipts,217597,BANKING_IMPORT
2012-04-30,2910,BANKING,CHQ 230 HEFFNER AUTO,1900.50,0.00,receipts,217703,BANKING_IMPORT
2012-04-30,1000,Cash / Clearing,CHQ 230 HEFFNER AUTO,0.00,1900.50,receipts,217703,BANKING_IMPORT
2012-04-30,5710,Bank Fees & Service Charges,ACARD PAYMENT,4.95,0.00,receipts,217962,BANKING_IMPORT
2012-04-30,1000,Cash / Clearing,ACARD PAYMENT,0.00,4.95,receipts,217962,BANKING_IMPORT
2012-04-30,5110,Fuel,fuel,79.67,0.00,receipts,221463,
2012-04-30,1000,Cash / Clearing,fuel,0.00,79.67,receipts,221463,
2012-05-01,6300,BANKING,CHQ 254 CRA,701.86,0.00,receipts,141985,BANKING_IMPORT
2012-05-01,1000,Cash / Clearing,CHQ 254 CRA,0.00,701.86,receipts,141985,BANKING_IMPORT
2012-05-01,2550,BANKING,Original reciept contains personal purchases totl 51.45,48.00,0.00,receipts,173642,
2012-05-01,1000,Cash / Clearing,Original reciept contains personal purchases totl 51.45,0.00,48.00,receipts,173642,
2012-05-01,5120,BANKING,PARTS,92.35,0.00,receipts,214951,
2012-05-01,1000,Cash / Clearing,PARTS,0.00,92.35,receipts,214951,
2012-05-01,5420,BANKING,keys,28.50,0.00,receipts,214953,
2012-05-01,1000,Cash / Clearing,keys,0.00,28.50,receipts,214953,
2012-05-01,5440,Rent & Utilities,#4436 May rent — cash no banking record,1050.00,0.00,receipts,215467,BANKING_IMPORT
2012-05-01,1000,Cash / Clearing,#4436 May rent — cash no banking record,0.00,1050.00,receipts,215467,BANKING_IMPORT
2012-05-01,5710,Bank Fees & Service Charges,Merchant Services Fee,1170.45,0.00,receipts,216348,BANKING_IMPORT
2012-05-01,1000,Cash / Clearing,Merchant Services Fee,0.00,1170.45,receipts,216348,BANKING_IMPORT
2012-05-01,5320,BANKING,PHIL'S RESTAURA,14.23,0.00,receipts,217525,
2012-05-01,1000,Cash / Clearing,PHIL'S RESTAURA,0.00,14.23,receipts,217525,
2012-05-01,2910,BANKING,TRANSFER TO 8362,650.00,0.00,receipts,217963,BANKING_IMPORT
2012-05-01,1000,Cash / Clearing,TRANSFER TO 8362,0.00,650.00,receipts,217963,BANKING_IMPORT
2012-05-02,5110,BANKING,CENTEX,38.00,0.00,receipts,216956,
2012-05-02,1000,Cash / Clearing,CENTEX,0.00,38.00,receipts,216956,
2012-05-03,5860,Supplies - General Business,A BUCK OR TWO,75.60,0.00,receipts,142001,BANKING_IMPORT
2012-05-03,1000,Cash / Clearing,A BUCK OR TWO,0.00,75.60,receipts,142001,BANKING_IMPORT
2012-05-03,5116,"Client Amenities - Food, Coffee, Supplies",GLOBAL LIQUOR STORE,312.23,0.00,receipts,142002,BANKING_IMPORT
2012-05-03,1000,Cash / Clearing,GLOBAL LIQUOR STORE,0.00,312.23,receipts,142002,BANKING_IMPORT
2012-05-03,5110,BANKING,FAS GAS,20.00,0.00,receipts,214957,
2012-05-03,1000,Cash / Clearing,FAS GAS,0.00,20.00,receipts,214957,
2012-05-03,5420,BANKING,COPIES NOW,1.56,0.00,receipts,214965,
2012-05-03,1000,Cash / Clearing,COPIES NOW,0.00,1.56,receipts,214965,
2012-05-03,5120,BANKING,WASH,15.20,0.00,receipts,214966,
2012-05-03,1000,Cash / Clearing,WASH,0.00,15.20,receipts,214966,
2012-05-03,5120,BANKING,SUPER CLEAN,4.25,0.00,receipts,215180,
2012-05-03,1000,Cash / Clearing,SUPER CLEAN,0.00,4.25,receipts,215180,
2012-05-03,5110,BANKING,CENTEX,44.75,0.00,receipts,215534,
2012-05-03,1000,Cash / Clearing,CENTEX,0.00,44.75,receipts,215534,
2012-05-03,5116,BANKING,LIQUOR DEPOT,16.54,0.00,receipts,215733,
2012-05-03,1000,Cash / Clearing,LIQUOR DEPOT,0.00,16.54,receipts,215733,
2012-05-03,5110,BANKING,CENTEX,20.00,0.00,receipts,216951,
2012-05-03,1000,Cash / Clearing,CENTEX,0.00,20.00,receipts,216951,
2012-05-03,5110,BANKING,CENTEX,30.00,0.00,receipts,216955,
2012-05-03,1000,Cash / Clearing,CENTEX,0.00,30.00,receipts,216955,
2012-05-03,5320,BANKING,Vince Morelli trip,10.27,0.00,receipts,217501,
2012-05-03,1000,Cash / Clearing,Vince Morelli trip,0.00,10.27,receipts,217501,
2012-05-03,2910,BANKING,BUCK OR TWO,75.60,0.00,receipts,217964,BANKING_IMPORT
2012-05-03,1000,Cash / Clearing,BUCK OR TWO,0.00,75.60,receipts,217964,BANKING_IMPORT
2012-05-03,5116,"Client Amenities - Food, Coffee, Supplies",Global Liquor Store,312.23,0.00,receipts,217965,BANKING_IMPORT
2012-05-03,1000,Cash / Clearing,Global Liquor Store,0.00,312.23,receipts,217965,BANKING_IMPORT
2012-05-04,5116,"Client Amenities - Food, Coffee, Supplies",GLOBAL LIQUOR STORE,94.65,0.00,receipts,142012,BANKING_IMPORT
2012-05-04,1000,Cash / Clearing,GLOBAL LIQUOR STORE,0.00,94.65,receipts,142012,BANKING_IMPORT
2012-05-04,5116,"Client Amenities - Food, Coffee, Supplies",LIQUOR BARN,80.52,0.00,receipts,142013,BANKING_IMPORT
2012-05-04,1000,Cash / Clearing,LIQUOR BARN,0.00,80.52,receipts,142013,BANKING_IMPORT
2012-05-04,5320,Staff Meals & Entertainment,PHIL'S RESTAURANT,45.74,0.00,receipts,142018,BANKING_IMPORT
2012-05-04,1000,Cash / Clearing,PHIL'S RESTAURANT,0.00,45.74,receipts,142018,BANKING_IMPORT
2012-05-04,5116,"Client Amenities - Food, Coffee, Supplies",NON ALCOHOLIC BEVERAGES,88.34,0.00,receipts,142019,BANKING_IMPORT
2012-05-04,1000,Cash / Clearing,NON ALCOHOLIC BEVERAGES,0.00,88.34,receipts,142019,BANKING_IMPORT
2012-05-04,5116,"Client Amenities - Food, Coffee, Supplies",GLOBAL LIQUOR STORE,181.73,0.00,receipts,142020,BANKING_IMPORT
2012-05-04,1000,Cash / Clearing,GLOBAL LIQUOR STORE,0.00,181.73,receipts,142020,BANKING_IMPORT
2012-05-04,5116,"Client Amenities - Food, Coffee, Supplies",LIQUOR BARN,279.40,0.00,receipts,142021,BANKING_IMPORT
2012-05-04,1000,Cash / Clearing,LIQUOR BARN,0.00,279.40,receipts,142021,BANKING_IMPORT
2012-05-04,5116,BANKING,ice,3.19,0.00,receipts,214016,BANKING_IMPORT | PG17_COLLISION_ORIG_ID=173635 | FALLBACK_BT=96071
2012-05-04,1000,Cash / Clearing,ice,0.00,3.19,receipts,214016,BANKING_IMPORT | PG17_COLLISION_ORIG_ID=173635 | FALLBACK_BT=96071
2012-05-04,5110,Fuel,CENTEX,89.50,0.00,receipts,214149,96710
2012-05-04,1000,Cash / Clearing,CENTEX,0.00,89.50,receipts,214149,96710
2012-05-04,5110,Fuel,RUN'N ON EMPTY,154.00,0.00,receipts,214305,99761
2012-05-04,1000,Cash / Clearing,RUN'N ON EMPTY,0.00,154.00,receipts,214305,99761
2012-05-04,5110,Fuel,DEISEL,37.50,0.00,receipts,214306,99762
2012-05-04,1000,Cash / Clearing,DEISEL,0.00,37.50,receipts,214306,99762
2012-05-04,5110,Fuel,FUEL,47.50,0.00,receipts,214307,99763
2012-05-04,1000,Cash / Clearing,FUEL,0.00,47.50,receipts,214307,99763
2012-05-04,5420,BANKING,COPIES NOW,8.38,0.00,receipts,214959,
2012-05-04,1000,Cash / Clearing,COPIES NOW,0.00,8.38,receipts,214959,
2012-05-04,5120,BANKING,L11,4.75,0.00,receipts,215133,
2012-05-04,1000,Cash / Clearing,L11,0.00,4.75,receipts,215133,
2012-05-04,2550,BANKING,LIQUOR DEPOT,80.52,0.00,receipts,215736,
2012-05-04,1000,Cash / Clearing,LIQUOR DEPOT,0.00,80.52,receipts,215736,
2012-05-04,2550,BANKING,LIQUOR DEPOT,279.40,0.00,receipts,215751,
2012-05-04,1000,Cash / Clearing,LIQUOR DEPOT,0.00,279.40,receipts,215751,
2012-05-04,5116,BANKING,SOBEYS,10.18,0.00,receipts,217142,
2012-05-04,1000,Cash / Clearing,SOBEYS,0.00,10.18,receipts,217142,
2012-05-04,5430,BANKING,OVER DUE BILL,882.50,0.00,receipts,217342,
2012-05-04,1000,Cash / Clearing,OVER DUE BILL,0.00,882.50,receipts,217342,
2012-05-04,2910,BANKING,CHQ 255 ANGEL ESCOBAR,1756.20,0.00,receipts,217704,BANKING_IMPORT
2012-05-04,1000,Cash / Clearing,CHQ 255 ANGEL ESCOBAR,0.00,1756.20,receipts,217704,BANKING_IMPORT
2012-05-04,5116,"Client Amenities - Food, Coffee, Supplies",Global Liquor Store,181.73,0.00,receipts,217966,BANKING_IMPORT
2012-05-04,1000,Cash / Clearing,Global Liquor Store,0.00,181.73,receipts,217966,BANKING_IMPORT
2012-05-04,5116,"Client Amenities - Food, Coffee, Supplies",Global Liquor Store,94.65,0.00,receipts,217967,BANKING_IMPORT
2012-05-04,1000,Cash / Clearing,Global Liquor Store,0.00,94.65,receipts,217967,BANKING_IMPORT
2012-05-04,2910,BANKING,PHILS RESTAURANT,45.74,0.00,receipts,217968,BANKING_IMPORT
2012-05-04,1000,Cash / Clearing,PHILS RESTAURANT,0.00,45.74,receipts,217968,BANKING_IMPORT
2012-05-04,2910,BANKING,SAFEWAY,88.34,0.00,receipts,217969,BANKING_IMPORT
2012-05-04,1000,Cash / Clearing,SAFEWAY,0.00,88.34,receipts,217969,BANKING_IMPORT
2012-05-04,2910,BANKING,RUN'N ON EMPTY,154.00,0.00,receipts,217971,BANKING_IMPORT
2012-05-04,1000,Cash / Clearing,RUN'N ON EMPTY,0.00,154.00,receipts,217971,BANKING_IMPORT
